Code,DatasetID,Provider,Country,lat,lon,GeoBlock,Clay,Silt,Sand,OC,Db,dg,Sg,Instrument,Landuse_Code,Texture Class,Ksat,logKsat,Porosity,Porosity_sq,PoreRatio,BD_Adams,RelCompaction,OrganicPore,log_dg,Sg_,KC_logK,Sand_Clay
1272,50.0,R. Sándor,Hungary,47.673,19.245,9_3,6.327500000000001,4.6075,89.06750000000001,,1.5625000000000002,0.5580798932131597,6.139641082817431,7,1,SAND,6.111666666666667,0.7861596595769591,0.4103773584905659,0.16840957636169443,0.19879335849056573,,,,-0.2533036241844271,6.139641082817431,3.083625904054839,14.076254444883446
1273,50.0,R. Sándor,Hungary,47.673,19.245,9_3,6.327500000000001,4.6075,89.06750000000001,,1.5625000000000002,0.5580798932131597,6.139641082817431,7,1,SAND,6.111666666666667,0.7861596595769591,0.4103773584905659,0.16840957636169443,0.19879335849056573,,,,-0.2533036241844271,6.139641082817431,3.083625904054839,14.076254444883446
1274,50.0,R. Sándor,Hungary,47.673,19.245,9_3,6.327500000000001,4.6075,89.06750000000001,,1.5625000000000002,0.5580798932131597,6.139641082817431,7,1,SAND,6.111666666666667,0.7861596595769591,0.4103773584905659,0.16840957636169443,0.19879335849056573,,,,-0.2533036241844271,6.139641082817431,3.083625904054839,14.076254444883446
1275,50.0,R. Sándor,Hungary,47.673,19.245,9_3,6.327500000000001,4.6075,89.06750000000001,,1.5625000000000002,0.5580798932131597,6.139641082817431,7,1,SAND,6.111666666666667,0.7861596595769591,0.4103773584905659,0.16840957636169443,0.19879335849056573,,,,-0.2533036241844271,6.139641082817431,3.083625904054839,14.076254444883446
1276,50.0,R. Sándor,Hungary,47.673,19.245,9_3,6.327500000000001,4.6075,89.06750000000001,,1.5625000000000002,0.5580798932131597,6.139641082817431,7,1,SAND,6.111666666666667,0.7861596595769591,0.4103773584905659,0.16840957636169443,0.19879335849056573,,,,-0.2533036241844271,6.139641082817431,3.083625904054839,14.076254444883446
1277,50.0,R. Sándor,Hungary,47.673,19.245,9_3,6.327500000000001,4.6075,89.06750000000001,,1.5625000000000002,0.5580798932131597,6.139641082817431,7,1,SAND,6.111666666666667,0.7861596595769591,0.4103773584905659,0.16840957636169443,0.19879335849056573,,,,-0.2533036241844271,6.139641082817431,3.083625904054839,14.076254444883446
1278,50.0,R. Sándor,Hungary,47.673,19.245,9_3,6.327500000000001,4.6075,89.06750000000001,,1.5625000000000002,0.5580798932131597,6.139641082817431,7,1,SAND,6.111666666666667,0.7861596595769591,0.4103773584905659,0.16840957636169443,0.19879335849056573,,,,-0.2533036241844271,6.139641082817431,3.083625904054839,14.076254444883446
1279,50.0,R. Sándor,Hungary,47.673,19.245,9_3,6.327500000000001,4.6075,89.06750000000001,,1.5625000000000002,0.5580798932131597,6.139641082817431,7,1,SAND,6.111666666666667,0.7861596595769591,0.4103773584905659,0.16840957636169443,0.19879335849056573,,,,-0.2533036241844271,6.139641082817431,3.083625904054839,14.076254444883446
1280,50.0,R. Sándor,Hungary,47.673,19.245,9_3,6.327500000000001,4.6075,89.06750000000001,,1.5625000000000002,0.5580798932131597,6.139641082817431,7,1,SAND,6.111666666666667,0.7861596595769591,0.4103773584905659,0.16840957636169443,0.19879335849056573,,,,-0.2533036241844271,6.139641082817431,3.083625904054839,14.076254444883446
1281,50.0,R. Sándor,Hungary,47.673,19.245,9_3,6.327500000000001,4.6075,89.06750000000001,,1.5625000000000002,0.5580798932131597,6.139641082817431,7,1,SAND,6.111666666666667,0.7861596595769591,0.4103773584905659,0.16840957636169443,0.19879335849056573,,,,-0.2533036241844271,6.139641082817431,3.083625904054839,14.076254444883446
1282,50.0,R. Sándor,Hungary,47.673,19.245,9_3,6.327500000000001,4.6075,89.06750000000001,,1.5625000000000002,0.5580798932131597,6.139641082817431,7,1,SAND,6.111666666666667,0.7861596595769591,0.4103773584905659,0.16840957636169443,0.19879335849056573,,,,-0.2533036241844271,6.139641082817431,3.083625904054839,14.076254444883446
1283,50.0,R. Sándor,Hungary,47.673,19.245,9_3,6.327500000000001,4.6075,89.06750000000001,,1.5625000000000002,0.5580798932131597,6.139641082817431,7,1,SAND,6.111666666666667,0.7861596595769591,0.4103773584905659,0.16840957636169443,0.19879335849056573,,,,-0.2533036241844271,6.139641082817431,3.083625904054839,14.076254444883446
1284,50.0,R. Sándor,Hungary,47.673,19.245,9_3,6.327500000000001,4.6075,89.06750000000001,,1.5625000000000002,0.5580798932131597,6.139641082817431,7,1,SAND,6.111666666666667,0.7861596595769591,0.4103773584905659,0.16840957636169443,0.19879335849056573,,,,-0.2533036241844271,6.139641082817431,3.083625904054839,14.076254444883446
1285,50.0,R. Sándor,Hungary,47.673,19.245,9_3,6.327500000000001,4.6075,89.06750000000001,,1.5625000000000002,0.5580798932131597,6.139641082817431,7,1,SAND,6.111666666666667,0.7861596595769591,0.4103773584905659,0.16840957636169443,0.19879335849056573,,,,-0.2533036241844271,6.139641082817431,3.083625904054839,14.076254444883446
1286,50.0,R. Sándor,Hungary,47.673,19.245,9_3,6.327500000000001,4.6075,89.06750000000001,,1.5625000000000002,0.5580798932131597,6.139641082817431,7,1,SAND,6.111666666666667,0.7861596595769591,0.4103773584905659,0.16840957636169443,0.19879335849056573,,,,-0.2533036241844271,6.139641082817431,3.083625904054839,14.076254444883446
1287,50.0,R. Sándor,Hungary,47.673,19.245,9_3,6.327500000000001,4.6075,89.06750000000001,,1.5625000000000002,0.5580798932131597,6.139641082817431,7,1,SAND,6.111666666666667,0.7861596595769591,0.4103773584905659,0.16840957636169443,0.19879335849056573,,,,-0.2533036241844271,6.139641082817431,3.083625904054839,14.076254444883446
1288,50.0,R. Sándor,Hungary,47.673,19.245,9_3,6.327500000000001,4.6075,89.06750000000001,,1.5625000000000002,0.5580798932131597,6.139641082817431,7,1,SAND,6.111666666666667,0.7861596595769591,0.4103773584905659,0.16840957636169443,0.19879335849056573,,,,-0.2533036241844271,6.139641082817431,3.083625904054839,14.076254444883446
1289,50.0,R. Sándor,Hungary,47.673,19.245,9_3,6.327500000000001,4.6075,89.06750000000001,,1.5625000000000002,0.5580798932131597,6.139641082817431,7,1,SAND,6.111666666666667,0.7861596595769591,0.4103773584905659,0.16840957636169443,0.19879335849056573,,,,-0.2533036241844271,6.139641082817431,3.083625904054839,14.076254444883446
1290,50.0,R. Sándor,Hungary,47.673,19.245,9_3,6.327500000000001,4.6075,89.06750000000001,,1.5625000000000002,0.5580798932131597,6.139641082817431,7,1,SAND,6.111666666666667,0.7861596595769591,0.4103773584905659,0.16840957636169443,0.19879335849056573,,,,-0.2533036241844271,6.139641082817431,3.083625904054839,14.076254444883446
1291,50.0,R. Sándor,Hungary,47.673,19.245,9_3,6.327500000000001,4.6075,89.06750000000001,,1.5625000000000002,0.5580798932131597,6.139641082817431,7,1,SAND,6.111666666666667,0.7861596595769591,0.4103773584905659,0.16840957636169443,0.19879335849056573,,,,-0.2533036241844271,6.139641082817431,3.083625904054839,14.076254444883446
1292,50.0,R. Sándor,Hungary,47.673,19.245,9_3,6.327500000000001,4.6075,89.06750000000001,,1.5625000000000002,0.5580798932131597,6.139641082817431,7,1,SAND,6.111666666666667,0.7861596595769591,0.4103773584905659,0.16840957636169443,0.19879335849056573,,,,-0.2533036241844271,6.139641082817431,3.083625904054839,14.076254444883446
1293,50.0,R. Sándor,Hungary,47.673,19.245,9_3,6.327500000000001,4.6075,89.06750000000001,,1.5625000000000002,0.5580798932131597,6.139641082817431,7,1,SAND,6.111666666666667,0.7861596595769591,0.4103773584905659,0.16840957636169443,0.19879335849056573,,,,-0.2533036241844271,6.139641082817431,3.083625904054839,14.076254444883446
1294,50.0,R. Sándor,Hungary,47.673,19.245,9_3,6.327500000000001,4.6075,89.06750000000001,,1.5625000000000002,0.5580798932131597,6.139641082817431,7,1,SAND,6.111666666666667,0.7861596595769591,0.4103773584905659,0.16840957636169443,0.19879335849056573,,,,-0.2533036241844271,6.139641082817431,3.083625904054839,14.076254444883446
1295,50.0,R. Sándor,Hungary,47.673,19.245,9_3,6.327500000000001,4.6075,89.06750000000001,,1.5625000000000002,0.5580798932131597,6.139641082817431,7,1,SAND,6.111666666666667,0.7861596595769591,0.4103773584905659,0.16840957636169443,0.19879335849056573,,,,-0.2533036241844271,6.139641082817431,3.083625904054839,14.076254444883446
1296,50.0,R. Sándor,Hungary,47.673,19.245,9_3,6.327500000000001,4.6075,89.06750000000001,,1.5625000000000002,0.5580798932131597,6.139641082817431,7,1,SAND,6.111666666666667,0.7861596595769591,0.4103773584905659,0.16840957636169443,0.19879335849056573,,,,-0.2533036241844271,6.139641082817431,3.083625904054839,14.076254444883446
1297,50.0,R. Sándor,Hungary,47.673,19.245,9_3,6.327500000000001,4.6075,89.06750000000001,,1.5625000000000002,0.5580798932131597,6.139641082817431,7,1,SAND,6.111666666666667,0.7861596595769591,0.4103773584905659,0.16840957636169443,0.19879335849056573,,,,-0.2533036241844271,6.139641082817431,3.083625904054839,14.076254444883446
1298,50.0,R. Sándor,Hungary,47.673,19.245,9_3,6.327500000000001,4.6075,89.06750000000001,,1.5625000000000002,0.5580798932131597,6.139641082817431,7,1,SAND,6.111666666666667,0.7861596595769591,0.4103773584905659,0.16840957636169443,0.19879335849056573,,,,-0.2533036241844271,6.139641082817431,3.083625904054839,14.076254444883446
1299,50.0,R. Sándor,Hungary,47.673,19.245,9_3,6.327500000000001,4.6075,89.06750000000001,,1.5625000000000002,0.5580798932131597,6.139641082817431,7,1,SAND,6.111666666666667,0.7861596595769591,0.4103773584905659,0.16840957636169443,0.19879335849056573,,,,-0.2533036241844271,6.139641082817431,3.083625904054839,14.076254444883446
1300,50.0,R. Sándor,Hungary,47.673,19.245,9_3,6.327500000000001,4.6075,89.06750000000001,,1.5625000000000002,0.5580798932131597,6.139641082817431,7,1,SAND,6.111666666666667,0.7861596595769591,0.4103773584905659,0.16840957636169443,0.19879335849056573,,,,-0.2533036241844271,6.139641082817431,3.083625904054839,14.076254444883446
1301,50.0,R. Sándor,Hungary,47.673,19.245,9_3,6.327500000000001,4.6075,89.06750000000001,,1.5625000000000002,0.5580798932131597,6.139641082817431,7,1,SAND,6.111666666666667,0.7861596595769591,0.4103773584905659,0.16840957636169443,0.19879335849056573,,,,-0.2533036241844271,6.139641082817431,3.083625904054839,14.076254444883446
1302,50.0,R. Sándor,Hungary,47.673,19.245,9_3,6.327500000000001,4.6075,89.06750000000001,,1.5625000000000002,0.5580798932131597,6.139641082817431,7,1,SAND,6.111666666666667,0.7861596595769591,0.4103773584905659,0.16840957636169443,0.19879335849056573,,,,-0.2533036241844271,6.139641082817431,3.083625904054839,14.076254444883446
1303,50.0,R. Sándor,Hungary,47.673,19.245,9_3,6.327500000000001,4.6075,89.06750000000001,,1.5625000000000002,0.5580798932131597,6.139641082817431,7,1,SAND,6.111666666666667,0.7861596595769591,0.4103773584905659,0.16840957636169443,0.19879335849056573,,,,-0.2533036241844271,6.139641082817431,3.083625904054839,14.076254444883446
1304,50.0,R. Sándor,Hungary,47.673,19.245,9_3,6.327500000000001,4.6075,89.06750000000001,,1.5625000000000002,0.5580798932131597,6.139641082817431,7,1,SAND,6.111666666666667,0.7861596595769591,0.4103773584905659,0.16840957636169443,0.19879335849056573,,,,-0.2533036241844271,6.139641082817431,3.083625904054839,14.076254444883446
1305,50.0,R. Sándor,Hungary,47.673,19.245,9_3,6.327500000000001,4.6075,89.06750000000001,,1.5625000000000002,0.5580798932131597,6.139641082817431,7,1,SAND,6.111666666666667,0.7861596595769591,0.4103773584905659,0.16840957636169443,0.19879335849056573,,,,-0.2533036241844271,6.139641082817431,3.083625904054839,14.076254444883446
1306,50.0,R. Sándor,Hungary,47.673,19.245,9_3,6.327500000000001,4.6075,89.06750000000001,,1.5625000000000002,0.5580798932131597,6.139641082817431,7,1,SAND,6.111666666666667,0.7861596595769591,0.4103773584905659,0.16840957636169443,0.19879335849056573,,,,-0.2533036241844271,6.139641082817431,3.083625904054839,14.076254444883446
1307,50.0,R. Sándor,Hungary,47.673,19.245,9_3,6.327500000000001,4.6075,89.06750000000001,,1.5625000000000002,0.5580798932131597,6.139641082817431,7,1,SAND,6.111666666666667,0.7861596595769591,0.4103773584905659,0.16840957636169443,0.19879335849056573,,,,-0.2533036241844271,6.139641082817431,3.083625904054839,14.076254444883446
1308,50.0,R. Sándor,Hungary,47.673,19.245,9_3,6.327500000000001,4.6075,89.06750000000001,,1.5625000000000002,0.5580798932131597,6.139641082817431,7,1,SAND,6.111666666666667,0.7861596595769591,0.4103773584905659,0.16840957636169443,0.19879335849056573,,,,-0.2533036241844271,6.139641082817431,3.083625904054839,14.076254444883446
1309,50.0,R. Sándor,Hungary,47.673,19.245,9_3,6.327500000000001,4.6075,89.06750000000001,,1.5625000000000002,0.5580798932131597,6.139641082817431,7,1,SAND,6.111666666666667,0.7861596595769591,0.4103773584905659,0.16840957636169443,0.19879335849056573,,,,-0.2533036241844271,6.139641082817431,3.083625904054839,14.076254444883446
1310,50.0,R. Sándor,Hungary,47.673,19.245,9_3,6.327500000000001,4.6075,89.06750000000001,,1.5625000000000002,0.5580798932131597,6.139641082817431,7,1,SAND,6.111666666666667,0.7861596595769591,0.4103773584905659,0.16840957636169443,0.19879335849056573,,,,-0.2533036241844271,6.139641082817431,3.083625904054839,14.076254444883446
1311,50.0,R. Sándor,Hungary,47.673,19.245,9_3,2.4139358612040223,2.5647869541449584,95.02127718465101,,1.65500080036089,0.7890768845743535,3.317283137558406,7,1,SAND,24.0,1.380211241711606,0.37547139609023017,0.1409787692819465,0.13571439156650356,,,,-0.1028806787682602,3.317283137558406,3.2186958279845768,39.363629627365626
1312,50.0,R. Sándor,Hungary,47.673,19.245,9_3,2.4139358612040223,2.5647869541449584,95.02127718465101,,1.65500080036089,0.7890768845743535,3.317283137558406,7,1,SAND,24.0,1.380211241711606,0.37547139609023017,0.1409787692819465,0.13571439156650356,,,,-0.1028806787682602,3.317283137558406,3.2186958279845768,39.363629627365626
1313,50.0,R. Sándor,Hungary,47.673,19.245,9_3,2.4139358612040223,2.5647869541449584,95.02127718465101,,1.65500080036089,0.7890768845743535,3.317283137558406,7,1,SAND,24.0,1.380211241711606,0.37547139609023017,0.1409787692819465,0.13571439156650356,,,,-0.1028806787682602,3.317283137558406,3.2186958279845768,39.363629627365626
1314,50.0,R. Sándor,Hungary,47.673,19.245,9_3,2.4139358612040223,2.5647869541449584,95.02127718465101,,1.65500080036089,0.7890768845743535,3.317283137558406,7,1,SAND,24.0,1.380211241711606,0.37547139609023017,0.1409787692819465,0.13571439156650356,,,,-0.1028806787682602,3.317283137558406,3.2186958279845768,39.363629627365626
1315,50.0,R. Sándor,Hungary,47.673,19.245,9_3,2.4139358612040223,2.5647869541449584,95.02127718465101,,1.65500080036089,0.7890768845743535,3.317283137558406,7,1,SAND,24.0,1.380211241711606,0.37547139609023017,0.1409787692819465,0.13571439156650356,,,,-0.1028806787682602,3.317283137558406,3.2186958279845768,39.363629627365626
1316,50.0,R. Sándor,Hungary,47.673,19.245,9_3,2.4139358612040223,2.5647869541449584,95.02127718465101,,1.65500080036089,0.7890768845743535,3.317283137558406,7,1,SAND,24.0,1.380211241711606,0.37547139609023017,0.1409787692819465,0.13571439156650356,,,,-0.1028806787682602,3.317283137558406,3.2186958279845768,39.363629627365626
1317,50.0,R. Sándor,Hungary,47.673,19.245,9_3,2.4139358612040223,2.5647869541449584,95.02127718465101,,1.65500080036089,0.7890768845743535,3.317283137558406,7,1,SAND,24.0,1.380211241711606,0.37547139609023017,0.1409787692819465,0.13571439156650356,,,,-0.1028806787682602,3.317283137558406,3.2186958279845768,39.363629627365626
1318,50.0,R. Sándor,Hungary,47.673,19.245,9_3,2.4139358612040223,2.5647869541449584,95.02127718465101,,1.65500080036089,0.7890768845743535,3.317283137558406,7,1,SAND,24.0,1.380211241711606,0.37547139609023017,0.1409787692819465,0.13571439156650356,,,,-0.1028806787682602,3.317283137558406,3.2186958279845768,39.363629627365626
1319,50.0,R. Sándor,Hungary,47.673,19.245,9_3,2.4139358612040223,2.5647869541449584,95.02127718465101,,1.65500080036089,0.7890768845743535,3.317283137558406,7,1,SAND,24.0,1.380211241711606,0.37547139609023017,0.1409787692819465,0.13571439156650356,,,,-0.1028806787682602,3.317283137558406,3.2186958279845768,39.363629627365626
1320,50.0,R. Sándor,Hungary,47.673,19.245,9_3,2.4139358612040223,2.5647869541449584,95.02127718465101,,1.65500080036089,0.7890768845743535,3.317283137558406,7,1,SAND,24.0,1.380211241711606,0.37547139609023017,0.1409787692819465,0.13571439156650356,,,,-0.1028806787682602,3.317283137558406,3.2186958279845768,39.363629627365626
1321,50.0,R. Sándor,Hungary,47.673,19.245,9_3,2.4139358612040223,2.5647869541449584,95.02127718465101,,1.65500080036089,0.7890768845743535,3.317283137558406,7,1,SAND,24.0,1.380211241711606,0.37547139609023017,0.1409787692819465,0.13571439156650356,,,,-0.1028806787682602,3.317283137558406,3.2186958279845768,39.363629627365626
1322,50.0,R. Sándor,Hungary,47.673,19.245,9_3,2.4139358612040223,2.5647869541449584,95.02127718465101,,1.65500080036089,0.7890768845743535,3.317283137558406,7,1,SAND,24.0,1.380211241711606,0.37547139609023017,0.1409787692819465,0.13571439156650356,,,,-0.1028806787682602,3.317283137558406,3.2186958279845768,39.363629627365626
1323,50.0,R. Sándor,Hungary,47.673,19.245,9_3,2.4139358612040223,2.5647869541449584,95.02127718465101,,1.65500080036089,0.7890768845743535,3.317283137558406,7,1,SAND,24.0,1.380211241711606,0.37547139609023017,0.1409787692819465,0.13571439156650356,,,,-0.1028806787682602,3.317283137558406,3.2186958279845768,39.363629627365626
1324,50.0,R. Sándor,Hungary,47.673,19.245,9_3,2.4139358612040223,2.5647869541449584,95.02127718465101,,1.65500080036089,0.7890768845743535,3.317283137558406,7,1,SAND,24.0,1.380211241711606,0.37547139609023017,0.1409787692819465,0.13571439156650356,,,,-0.1028806787682602,3.317283137558406,3.2186958279845768,39.363629627365626
1325,50.0,R. Sándor,Hungary,47.673,19.245,9_3,2.4139358612040223,2.5647869541449584,95.02127718465101,,1.65500080036089,0.7890768845743535,3.317283137558406,7,1,SAND,24.0,1.380211241711606,0.37547139609023017,0.1409787692819465,0.13571439156650356,,,,-0.1028806787682602,3.317283137558406,3.2186958279845768,39.363629627365626
1326,50.0,R. Sándor,Hungary,47.673,19.245,9_3,2.4139358612040223,2.5647869541449584,95.02127718465101,,1.65500080036089,0.7890768845743535,3.317283137558406,7,1,SAND,24.0,1.380211241711606,0.37547139609023017,0.1409787692819465,0.13571439156650356,,,,-0.1028806787682602,3.317283137558406,3.2186958279845768,39.363629627365626
1327,50.0,R. Sándor,Hungary,47.673,19.245,9_3,2.4139358612040223,2.5647869541449584,95.02127718465101,,1.65500080036089,0.7890768845743535,3.317283137558406,7,1,SAND,24.0,1.380211241711606,0.37547139609023017,0.1409787692819465,0.13571439156650356,,,,-0.1028806787682602,3.317283137558406,3.2186958279845768,39.363629627365626
1328,50.0,R. Sándor,Hungary,47.673,19.245,9_3,2.4139358612040223,2.5647869541449584,95.02127718465101,,1.65500080036089,0.7890768845743535,3.317283137558406,7,1,SAND,24.0,1.380211241711606,0.37547139609023017,0.1409787692819465,0.13571439156650356,,,,-0.1028806787682602,3.317283137558406,3.2186958279845768,39.363629627365626
1329,50.0,R. Sándor,Hungary,47.673,19.245,9_3,2.4139358612040223,2.5647869541449584,95.02127718465101,,1.65500080036089,0.7890768845743535,3.317283137558406,7,1,SAND,24.0,1.380211241711606,0.37547139609023017,0.1409787692819465,0.13571439156650356,,,,-0.1028806787682602,3.317283137558406,3.2186958279845768,39.363629627365626
1330,50.0,R. Sándor,Hungary,47.673,19.245,9_3,2.4139358612040223,2.5647869541449584,95.02127718465101,,1.65500080036089,0.7890768845743535,3.317283137558406,7,1,SAND,24.0,1.380211241711606,0.37547139609023017,0.1409787692819465,0.13571439156650356,,,,-0.1028806787682602,3.317283137558406,3.2186958279845768,39.363629627365626
1331,50.0,R. Sándor,Hungary,47.673,19.245,9_3,2.4139358612040223,2.5647869541449584,95.02127718465101,,1.65500080036089,0.7890768845743535,3.317283137558406,7,1,SAND,24.0,1.380211241711606,0.37547139609023017,0.1409787692819465,0.13571439156650356,,,,-0.1028806787682602,3.317283137558406,3.2186958279845768,39.363629627365626
1332,50.0,R. Sándor,Hungary,47.673,19.245,9_3,2.4139358612040223,2.5647869541449584,95.02127718465101,,1.65500080036089,0.7890768845743535,3.317283137558406,7,1,SAND,24.0,1.380211241711606,0.37547139609023017,0.1409787692819465,0.13571439156650356,,,,-0.1028806787682602,3.317283137558406,3.2186958279845768,39.363629627365626
1333,50.0,R. Sándor,Hungary,47.673,19.245,9_3,2.4139358612040223,2.5647869541449584,95.02127718465101,,1.65500080036089,0.7890768845743535,3.317283137558406,7,1,SAND,24.0,1.380211241711606,0.37547139609023017,0.1409787692819465,0.13571439156650356,,,,-0.1028806787682602,3.317283137558406,3.2186958279845768,39.363629627365626
1334,50.0,R. Sándor,Hungary,47.673,19.245,9_3,2.4139358612040223,2.5647869541449584,95.02127718465101,,1.65500080036089,0.7890768845743535,3.317283137558406,7,1,SAND,24.0,1.380211241711606,0.37547139609023017,0.1409787692819465,0.13571439156650356,,,,-0.1028806787682602,3.317283137558406,3.2186958279845768,39.363629627365626
1335,50.0,R. Sándor,Hungary,47.673,19.245,9_3,2.4139358612040223,2.5647869541449584,95.02127718465101,,1.65500080036089,0.7890768845743535,3.317283137558406,7,1,SAND,24.0,1.380211241711606,0.37547139609023017,0.1409787692819465,0.13571439156650356,,,,-0.1028806787682602,3.317283137558406,3.2186958279845768,39.363629627365626
1336,50.0,R. Sándor,Hungary,47.673,19.245,9_3,2.4139358612040223,2.5647869541449584,95.02127718465101,,1.65500080036089,0.7890768845743535,3.317283137558406,7,1,SAND,24.0,1.380211241711606,0.37547139609023017,0.1409787692819465,0.13571439156650356,,,,-0.1028806787682602,3.317283137558406,3.2186958279845768,39.363629627365626
1337,50.0,R. Sándor,Hungary,47.673,19.245,9_3,2.4139358612040223,2.5647869541449584,95.02127718465101,,1.65500080036089,0.7890768845743535,3.317283137558406,7,1,SAND,24.0,1.380211241711606,0.37547139609023017,0.1409787692819465,0.13571439156650356,,,,-0.1028806787682602,3.317283137558406,3.2186958279845768,39.363629627365626
1338,50.0,R. Sándor,Hungary,47.673,19.245,9_3,2.4139358612040223,2.5647869541449584,95.02127718465101,,1.65500080036089,0.7890768845743535,3.317283137558406,7,1,SAND,24.0,1.380211241711606,0.37547139609023017,0.1409787692819465,0.13571439156650356,,,,-0.1028806787682602,3.317283137558406,3.2186958279845768,39.363629627365626
1339,50.0,R. Sándor,Hungary,47.673,19.245,9_3,2.4139358612040223,2.5647869541449584,95.02127718465101,,1.65500080036089,0.7890768845743535,3.317283137558406,7,1,SAND,24.0,1.380211241711606,0.37547139609023017,0.1409787692819465,0.13571439156650356,,,,-0.1028806787682602,3.317283137558406,3.2186958279845768,39.363629627365626
1340,50.0,R. Sándor,Hungary,47.673,19.245,9_3,2.4139358612040223,2.5647869541449584,95.02127718465101,,1.65500080036089,0.7890768845743535,3.317283137558406,7,1,SAND,24.0,1.380211241711606,0.37547139609023017,0.1409787692819465,0.13571439156650356,,,,-0.1028806787682602,3.317283137558406,3.2186958279845768,39.363629627365626
1341,50.0,R. Sándor,Hungary,47.673,19.245,9_3,2.4139358612040223,2.5647869541449584,95.02127718465101,,1.65500080036089,0.7890768845743535,3.317283137558406,7,1,SAND,24.0,1.380211241711606,0.37547139609023017,0.1409787692819465,0.13571439156650356,,,,-0.1028806787682602,3.317283137558406,3.2186958279845768,39.363629627365626
1342,50.0,R. Sándor,Hungary,47.673,19.245,9_3,2.4139358612040223,2.5647869541449584,95.02127718465101,,1.65500080036089,0.7890768845743535,3.317283137558406,7,1,SAND,24.0,1.380211241711606,0.37547139609023017,0.1409787692819465,0.13571439156650356,,,,-0.1028806787682602,3.317283137558406,3.2186958279845768,39.363629627365626
1343,50.0,R. Sándor,Hungary,47.673,19.245,9_3,2.4139358612040223,2.5647869541449584,95.02127718465101,,1.65500080036089,0.7890768845743535,3.317283137558406,7,1,SAND,24.0,1.380211241711606,0.37547139609023017,0.1409787692819465,0.13571439156650356,,,,-0.1028806787682602,3.317283137558406,3.2186958279845768,39.363629627365626
1344,50.0,R. Sándor,Hungary,47.673,19.245,9_3,2.4139358612040223,2.5647869541449584,95.02127718465101,,1.65500080036089,0.7890768845743535,3.317283137558406,7,1,SAND,24.0,1.380211241711606,0.37547139609023017,0.1409787692819465,0.13571439156650356,,,,-0.1028806787682602,3.317283137558406,3.2186958279845768,39.363629627365626
1345,50.0,R. Sándor,Hungary,47.673,19.245,9_3,2.4139358612040223,2.5647869541449584,95.02127718465101,,1.65500080036089,0.7890768845743535,3.317283137558406,7,1,SAND,24.0,1.380211241711606,0.37547139609023017,0.1409787692819465,0.13571439156650356,,,,-0.1028806787682602,3.317283137558406,3.2186958279845768,39.363629627365626
1346,50.0,R. Sándor,Hungary,47.673,19.245,9_3,2.4139358612040223,2.5647869541449584,95.02127718465101,,1.65500080036089,0.7890768845743535,3.317283137558406,7,1,SAND,24.0,1.380211241711606,0.37547139609023017,0.1409787692819465,0.13571439156650356,,,,-0.1028806787682602,3.317283137558406,3.2186958279845768,39.363629627365626
1347,50.0,R. Sándor,Hungary,47.673,19.245,9_3,2.4139358612040223,2.5647869541449584,95.02127718465101,,1.65500080036089,0.7890768845743535,3.317283137558406,7,1,SAND,24.0,1.380211241711606,0.37547139609023017,0.1409787692819465,0.13571439156650356,,,,-0.1028806787682602,3.317283137558406,3.2186958279845768,39.363629627365626
1348,50.0,R. Sándor,Hungary,47.673,19.245,9_3,2.4139358612040223,2.5647869541449584,95.02127718465101,,1.65500080036089,0.7890768845743535,3.317283137558406,7,1,SAND,24.0,1.380211241711606,0.37547139609023017,0.1409787692819465,0.13571439156650356,,,,-0.1028806787682602,3.317283137558406,3.2186958279845768,39.363629627365626
1349,50.0,R. Sándor,Hungary,47.673,19.245,9_3,2.4139358612040223,2.5647869541449584,95.02127718465101,,1.65500080036089,0.7890768845743535,3.317283137558406,7,1,SAND,24.0,1.380211241711606,0.37547139609023017,0.1409787692819465,0.13571439156650356,,,,-0.1028806787682602,3.317283137558406,3.2186958279845768,39.363629627365626
1350,50.0,R. Sándor,Hungary,47.673,19.245,9_3,2.4139358612040223,2.5647869541449584,95.02127718465101,,1.65500080036089,0.7890768845743535,3.317283137558406,7,1,SAND,24.0,1.380211241711606,0.37547139609023017,0.1409787692819465,0.13571439156650356,,,,-0.1028806787682602,3.317283137558406,3.2186958279845768,39.363629627365626
1351,50.0,R. Sándor,Hungary,47.673,19.245,9_3,2.4139358612040223,2.5647869541449584,95.02127718465101,,1.65500080036089,0.7890768845743535,3.317283137558406,7,1,SAND,24.0,1.380211241711606,0.37547139609023017,0.1409787692819465,0.13571439156650356,,,,-0.1028806787682602,3.317283137558406,3.2186958279845768,39.363629627365626
1352,50.0,R. Sándor,Hungary,47.673,19.245,9_3,2.4139358612040223,2.5647869541449584,95.02127718465101,,1.65500080036089,0.7890768845743535,3.317283137558406,7,1,SAND,24.0,1.380211241711606,0.37547139609023017,0.1409787692819465,0.13571439156650356,,,,-0.1028806787682602,3.317283137558406,3.2186958279845768,39.363629627365626
1353,50.0,R. Sándor,Hungary,47.673,19.245,9_3,2.4139358612040223,2.5647869541449584,95.02127718465101,,1.65500080036089,0.7890768845743535,3.317283137558406,7,1,SAND,24.0,1.380211241711606,0.37547139609023017,0.1409787692819465,0.13571439156650356,,,,-0.1028806787682602,3.317283137558406,3.2186958279845768,39.363629627365626
